minutes	A1	A2	A3	B1	B2	B3	C1	C2	C3	X1	X2	X3	Y1	Y2	Y3
134.1	7.075275	7.064611	6.961841	7.036432	7.072329	6.988969	7.268601	7.066923	6.944374	6.984943	7.098295	6.932599	7.342859	7.017255	7.021963
134.2	7.065648	7.184513	6.970266	7.052499	7.043787	6.988969	7.240958	7.064625	6.951298	6.989330	7.067095	6.935320	7.333649	6.992492	7.024490
134.3	7.053169	7.175060	6.915353	7.057917	7.014441	6.989004	7.194960	7.059586	6.934823	7.005309	7.022328	6.894847	7.278014	7.012374	7.023872
134.4	7.061598	7.138375	6.922723	7.054692	7.069808	6.939313	7.159101	7.057602	6.946395	7.006523	7.022113	6.910564	7.232826	7.036232	7.023929
134.5	7.061598	7.066200	6.975695	7.038913	7.049868	6.950041	7.119733	7.092535	6.934637	7.030999	6.996023	6.913296	7.182219	6.962980	7.026266
134.6	7.058007	7.020241	6.976364	7.027728	7.049868	6.937191	7.090284	7.091091	6.934637	7.030357	6.940181	6.918661	7.141410	6.957555	7.040885
134.7	7.071608	6.965732	6.929688	7.009080	7.055829	6.958217	7.078036	7.089912	6.950903	7.026411	6.964179	6.906857	7.119423	6.938953	7.057372
134.8	7.084643	6.863995	6.953665	6.986208	7.053771	6.980172	7.070118	7.091207	6.954143	7.005300	6.964272	6.905111	7.113998	6.947935	7.034741
134.9	7.100446	6.889609	6.991936	6.987684	7.048401	6.985802	7.058366	7.142774	6.922818	6.999417	6.963352	6.963044	7.117062	6.923073	7.024815
135	7.105710	6.909888	6.936953	6.999154	7.006713	6.974278	7.070968	7.184651	6.955933	6.990922	6.964609	6.982821	7.112130	6.896000	7.022562
135.1	7.109852	6.868315	6.950401	7.000784	6.992640	6.966456	7.083930	7.232785	6.963078	6.993692	6.966974	6.987130	7.115596	6.895356	7.008380
135.2	7.075058	6.891095	6.958383	6.988358	7.003656	6.961511	7.088771	7.230318	6.977555	6.993697	6.917384	7.050091	7.127377	6.893205	7.016424
135.3	7.079119	6.897920	6.962183	7.000367	7.020245	6.967786	7.102968	7.158651	6.929643	6.984921	6.922696	7.085817	7.135034	6.915170	7.012638
135.4	7.087013	6.869624	6.979042	7.000201	7.034731	6.962128	7.105429	7.141907	6.961818	6.980133	6.948344	7.071692	7.126776	6.958111	7.015490
135.5	7.093375	6.906587	6.992410	7.003231	7.082459	6.953146	7.103721	7.124422	6.976903	6.982395	6.970549	7.015082	7.132935	6.904313	7.013958
135.6	7.144860	6.953933	6.992121	7.015767	7.087872	6.957538	7.099161	7.090665	7.021990	6.996736	6.958375	7.038065	7.119979	6.909265	7.039788
135.7	7.157320	6.959001	6.976834	7.008143	7.053350	6.966509	7.097799	7.052612	7.007801	7.007162	6.959037	7.046138	7.139341	6.917949	7.027642
135.8	7.201086	6.935708	6.978840	7.003510	7.049764	6.953890	7.112236	7.082554	7.006004	7.006600	6.936083	6.981802	7.149682	6.926969	7.045252
135.9	7.238092	6.989626	6.940235	7.016905	7.031248	6.979617	7.119688	7.081241	7.058066	6.973480	6.945964	6.969220	7.150561	6.896502	7.051813
136	7.262645	7.021309	6.965458	7.023435	7.025444	6.979311	7.154502	7.057854	7.051863	6.972077	6.918783	6.948277	7.166851	6.893700	7.022876
136.1	7.287468	6.977370	6.949872	7.032236	6.964946	6.965164	7.225532	7.045225	7.020361	6.999025	6.923796	6.934123	7.213956	6.899745	7.039978
136.2	7.287549	6.998243	6.913210	7.043122	6.969978	6.964165	7.267414	7.085718	7.053406	7.016042	6.942513	6.943153	7.276684	6.902126	7.036048
136.3	7.201144	6.888793	6.910444	7.100797	6.969576	7.005209	7.303091	7.071243	6.968997	7.021761	6.942529	6.943165	7.292778	6.939630	7.024467
136.4	7.179322	6.924341	6.942091	7.155088	6.943752	6.959095	7.333504	7.059185	6.930693	7.054477	6.972035	6.914051	7.297023	6.894694	7.021886
136.5	7.167522	6.892480	6.965271	7.189231	6.933010	6.961760	7.328276	7.052713	6.927520	7.093996	6.944528	6.957787	7.294368	6.890951	7.044805
136.6	7.171797	6.883860	6.927153	7.224009	6.931797	6.971624	7.297530	7.048339	6.930071	7.171850	6.957232	6.970367	7.289064	6.892707	7.031011
136.7	7.207499	6.911921	6.931764	7.210915	6.966936	6.972399	7.255386	7.054825	6.930071	7.204047	6.965617	6.906110	7.259759	6.915772	7.027465
136.8	7.234964	6.890687	6.921165	7.179076	6.967095	6.964399	7.230697	7.065029	6.911674	7.238486	6.990708	6.914554	7.233646	6.902444	7.048451
136.9	7.238044	6.880027	6.911183	7.150378	6.962052	6.993192	7.230541	7.099255	6.912373	7.250575	6.990688	6.907530	7.246115	6.903836	7.052170
137	7.208753	6.864309	6.913889	7.118736	6.953460	7.006320	7.232842	7.083702	6.908838	7.244489	6.969983	6.963080	7.263333	6.930584	7.064218
137.1	7.156306	6.926953	6.922088	7.094712	6.953213	7.013370	7.297631	7.096860	6.922360	7.212802	6.979612	6.899374	7.285505	6.934428	7.099244
137.2	7.125029	6.900919	6.925943	7.118032	6.949897	7.076034	7.321574	7.082980	6.914421	7.159306	7.003046	6.903887	7.309274	6.935736	7.112466
137.3	7.116629	6.896993	6.926864	7.140443	6.954061	7.074934	7.304296	7.103697	6.915483	7.140838	6.985041	6.908469	7.285198	6.923995	7.089688
137.4	7.099770	6.912213	7.007136	7.152577	6.974716	7.045580	7.260320	7.062190	6.934256	7.126980	6.980674	6.909392	7.234128	6.908796	7.079787
137.5	7.100598	6.908398	6.987417	7.164129	6.928295	7.023777	7.199039	7.071497	6.934256	7.143360	6.976406	6.949632	7.213141	6.929318	7.095597
137.6	7.148680	6.859059	6.931437	7.127914	6.934318	7.011628	7.163120	7.096938	6.910923	7.173220	6.971524	6.940792	7.164193	6.916781	7.058511
137.7	7.189865	6.886733	6.933220	7.097011	6.935649	6.984136	7.132879	7.110742	6.901184	7.188642	6.941640	6.931015	7.164193	6.939846	7.057679
137.8	7.220807	6.936257	6.950411	7.070646	6.957843	6.960150	7.135087	7.194114	6.917980	7.167320	6.974884	6.921312	7.177400	6.948877	7.054724
137.9	7.199919	6.935050	6.921237	7.034102	6.961604	6.958879	7.175578	7.205061	6.932169	7.110446	6.978900	6.972832	7.243942	6.915626	7.045317
138	7.193295	6.862712	6.958125	7.037096	6.954626	6.959469	7.227533	7.259053	6.942372	7.090933	6.925272	6.967937	7.268807	6.882004	7.032972
138.1	7.192748	6.874949	6.968487	7.049858	6.949651	6.965616	7.295372	7.245675	6.935357	7.034246	6.947653	6.957419	7.285967	6.929562	7.030783
138.2	7.138761	6.884035	6.980406	7.063421	6.933402	6.961376	7.301752	7.235550	6.941013	7.038504	6.950747	6.995415	7.279490	6.968620	7.017737
138.3	7.093741	6.914040	6.986274	7.122052	6.947095	6.979957	7.292430	7.154687	6.953688	7.040268	6.934496	7.027935	7.267724	6.994832	7.028072
138.4	7.074737	6.894978	7.017345	7.150521	6.955920	6.998371	7.268303	7.125158	6.935218	7.079027	6.930831	6.960851	7.223774	7.003015	7.032630
138.5	7.082158	6.848761	6.996917	7.150962	6.964186	6.995307	7.195820	7.090834	6.960407	7.124663	6.910572	6.970527	7.216380	6.954548	7.024929
138.6	7.055518	6.884373	6.990635	7.126935	6.982214	6.979230	7.164328	7.053662	6.976587	7.153702	6.981813	6.992995	7.200299	6.962928	7.034916
138.7	7.061937	6.895796	6.956447	7.088289	6.935366	6.982148	7.146990	7.044569	6.983296	7.162712	6.962244	6.978122	7.185660	6.973648	7.014990
138.8	7.068104	6.924314	6.951164	7.070883	6.939539	6.968195	7.150434	7.038684	6.983118	7.162750	6.961686	6.992978	7.194902	6.976544	6.997710
138.9	7.036000	6.967381	6.962969	7.046388	6.955362	6.962760	7.183354	7.049304	6.961995	7.121076	6.971268	6.963653	7.180191	6.988973	7.027520
139	7.047351	6.966537	6.951531	7.023378	6.955664	6.960618	7.184196	7.060951	6.955843	7.077831	6.987586	6.950426	7.192579	7.010145	7.028529
139.1	7.047946	6.915131	6.937884	7.004962	6.976189	6.971038	7.160623	7.091018	6.951796	7.061285	6.976508	6.947184	7.162110	6.998023	7.035815
139.2	7.050699	6.916356	6.937884	6.990866	7.000937	6.981646	7.130036	7.107097	6.940529	7.043573	6.998637	6.960515	7.130623	6.978191	7.008457
139.3	7.083801	6.986329	6.927359	7.011321	6.983297	6.991958	7.105305	7.068520	6.937913	7.020425	7.011685	6.895138	7.112076	6.951814	7.030019
139.4	7.159045	6.985216	6.960730	7.012074	6.959384	6.996350	7.073511	7.071152	6.928346	7.010310	7.000966	6.994509	7.108666	6.950997	7.021166
139.5	7.181779	6.918762	7.000977	7.009404	6.922586	6.996521	7.067628	7.089559	6.928233	6.999793	7.007470	6.940684	7.110530	6.927151	7.032020
139.6	7.153404	6.896516	6.993640	6.996454	6.943860	7.035424	7.069681	7.110189	6.942525	6.994737	6.997494	6.905492	7.110530	6.908527	7.025055
139.7	7.127254	6.957115	6.947246	7.006347	6.944917	7.016078	7.067471	7.104824	6.916265	6.991876	6.967326	6.904238	7.117315	6.930432	7.039017
139.8	7.106796	6.939362	6.949168	7.009044	6.946998	7.035981	7.068681	7.120952	6.909571	6.976938	6.968066	6.907219	7.120898	6.917009	7.039028
139.9	7.040798	6.917413	6.943657	7.021185	6.925258	7.052924	7.085078	7.105937	6.950459	6.982194	6.967483	6.919594	7.120898	6.914029	7.025295
140	7.041760	6.888311	6.991852	7.019574	6.917375	7.024027	7.091871	7.051754	6.969490	6.990421	6.995060	6.909776	7.149409	6.913463	7.050928
140.1	7.045103	6.904653	6.968243	7.017631	6.941089	7.024236	7.092689	7.063471	6.941646	6.999303	7.000359	6.893451	7.129012	6.915320	7.060982
140.2	7.087093	7.014863	6.936593	7.018047	6.967408	6.985570	7.097026	7.046627	6.909022	7.002979	6.988449	6.935276	7.130378	6.911864	7.058408
140.3	7.084360	7.009236	7.037272	7.004868	6.960178	7.005237	7.082982	7.048922	6.897518	7.005643	6.943616	6.904648	7.136596	6.905899	7.049686
140.4	7.099077	6.957141	6.966939	7.012703	6.948346	7.012552	7.083638	7.042281	6.902768	7.011805	6.993784	6.942832	7.148733	6.943663	7.053138
140.5	7.071823	7.024681	6.986574	7.013969	6.960798	6.971410	7.092840	7.042702	6.926783	7.011805	6.998316	6.965469	7.163198	6.983662	7.062632
140.6	7.014998	7.036080	6.984906	7.012706	6.955686	6.969864	7.115197	7.030161	6.947350	7.015023	6.985314	6.929096	7.204540	6.961253	7.060788
140.7	7.075732	6.971134	7.098855	7.022830	6.937612	7.027634	7.131316	7.025913	6.892871	7.015676	6.938024	6.931772	7.209640	6.955005	7.060702
140.8	7.089447	6.961416	7.194930	7.002450	6.941661	7.025409	7.134179	7.037726	6.907531	7.009564	6.942583	6.956624	7.184314	6.939496	7.029259
140.9	7.086582	6.899637	7.323074	6.997494	6.961257	6.968632	7.120959	7.054568	6.957624	7.029545	7.022578	7.028440	7.154888	6.927541	7.033526
141	7.089411	6.970209	7.432372	6.995407	6.967576	6.984713	7.120837	7.051888	6.913495	7.029449	7.000727	7.127346	7.164512	6.922408	7.088531
141.1	7.073416	6.905690	7.555273	6.989891	6.970775	6.975531	7.145968	7.043124	6.932192	7.040328	6.993559	7.169929	7.184580	6.936080	7.067083
141.2	7.083465	6.887065	7.552135	6.970104	7.015491	6.954313	7.192164	7.036015	6.962752	7.041363	6.973383	7.188596	7.192053	6.908870	7.031482
141.3	7.072931	6.871192	7.570120	6.971145	7.016015	6.949618	7.236431	7.027876	7.094977	7.038724	7.018595	7.202002	7.195082	6.913394	7.017978
141.4	7.030687	6.875746	7.462958	6.968597	7.014842	6.957684	7.260760	7.048635	7.156945	7.037492	7.046033	7.122068	7.178447	6.996891	7.019783
141.5	7.026280	6.963543	7.279590	6.968597	7.009268	6.950426	7.274933	7.061572	7.300463	7.030194	7.024349	7.096388	7.169440	6.983589	7.012083
141.6	7.035037	6.970917	7.170189	6.981642	7.009268	6.950426	7.257267	7.088456	7.383365	7.023994	7.078039	7.092076	7.152421	6.973310	7.053023
141.7	6.995124	6.982640	7.090087	6.992255	7.040110	6.967702	7.234375	7.033831	7.428377	7.019580	7.084169	7.036495	7.128105	6.968085	7.014032
141.8	7.022386	6.894915	7.045748	6.989223	7.079869	6.968159	7.164910	7.001545	7.458077	7.023382	7.037258	6.965225	7.115682	6.963600	7.005066
141.9	7.024790	6.877621	7.058795	6.969436	7.010365	6.968697	7.129080	7.007418	7.480741	7.006067	7.033201	6.935870	7.105599	7.001844	7.006690
142	7.041286	6.871714	7.046482	6.933739	6.979414	6.967118	7.104991	7.042436	7.423632	7.007679	6.989012	6.925270	7.096958	6.955376	7.031409
142.1	7.036116	6.875567	7.022416	6.929072	6.975813	6.971815	7.067863	7.039778	7.348018	7.004644	6.979095	6.923760	7.092071	6.921820	7.019913
142.2	6.978216	6.888372	7.011342	6.966354	6.964334	6.964370	7.067863	7.042240	7.196273	6.995809	6.979142	6.948938	7.089533	6.927996	7.054607
142.3	7.025019	6.894936	6.947365	6.977947	6.962085	7.023253	7.060048	7.027711	7.111723	7.001017	6.978424	6.995119	7.065062	6.897991	7.024110
142.4	7.048443	6.894320	6.933810	6.980633	6.993591	7.079710	7.059393	7.025538	7.008273	7.000593	6.955866	6.933816	7.065651	6.898174	7.013939
142.5	7.042829	6.969878	6.934326	6.983278	7.000054	7.160525	7.050242	7.012599	7.011194	7.000088	6.942602	6.967126	7.073765	6.914150	7.019721
142.6	7.049799	6.976725	6.926518	6.993952	6.956871	7.231815	7.056043	7.025375	6.985326	6.997053	6.949060	6.953612	7.074958	6.955282	7.028388
142.7	7.058678	6.991531	6.928497	6.990803	6.961107	7.309013	7.050667	7.083448	6.949164	6.967067	6.951140	6.938203	7.106398	6.983986	7.035451
142.8	7.029376	6.936720	6.933806	6.944849	7.001477	7.320339	7.070181	7.020937	6.990822	6.966992	6.997772	6.938203	7.141064	6.938894	7.100056
142.9	7.009389	6.936720	6.933314	6.936139	6.997877	7.299170	7.083819	7.023461	6.965964	6.979105	7.004225	6.933753	7.122700	6.935487	7.191036
143	7.056246	6.931109	6.902645	6.966423	6.987859	7.274833	7.103493	7.033016	6.943397	7.000547	6.997905	6.915578	7.171962	6.877696	7.274271
143.1	7.069401	6.925779	6.908744	6.965113	7.037818	7.242616	7.102767	7.006680	6.959550	6.999113	6.943148	6.968306	7.170258	6.897974	7.422059
143.2	7.098324	6.927887	6.919913	6.949039	7.062902	7.188795	7.100233	7.007812	6.975401	6.993258	6.958219	6.946821	7.198014	6.900600	7.518532
143.3	7.114848	6.942753	6.974347	6.956425	7.008384	7.125419	7.102972	7.004044	6.973900	6.997775	6.946849	6.917130	7.205606	6.906137	7.502539
143.4	7.117592	6.971720	6.934604	6.999110	7.012054	7.034377	7.107892	7.003349	6.909691	7.003107	6.931401	6.917567	7.183923	6.892600	7.507860
143.5	7.112710	6.943807	6.930332	7.005393	7.005693	7.020635	7.102442	7.004878	6.909514	7.005897	6.945548	6.961550	7.199892	6.974734	7.467958
143.6	7.118958	6.919766	6.967856	6.994605	6.961116	6.991204	7.101627	7.035728	6.898350	7.014011	6.985872	6.987716	7.239792	6.924858	7.323157
143.7	7.176514	6.917822	6.994123	7.005293	6.949066	7.014540	7.102281	7.033063	6.897019	7.017743	6.978094	6.907886	7.251739	6.931625	7.237850
143.8	7.193230	6.948801	7.020691	7.049495	6.951606	7.012835	7.110043	7.075957	6.896526	7.038624	6.936678	6.974453	7.165628	6.983109	7.144317
143.9	7.288715	6.913263	7.019925	7.029165	6.989097	7.009663	7.123130	7.063087	6.901916	7.076186	6.946376	6.999943	7.156035	7.112934	7.087315
144	7.261429	6.871631	6.955085	7.046230	6.985657	6.977600	7.157427	7.068604	6.907674	7.093368	7.003973	6.960787	7.141928	7.229467	7.064580
144.1	7.233888	6.972450	6.955085	7.031802	6.985109	6.974798	7.245848	7.195182	6.898758	7.111684	7.000373	6.947110	7.271950	7.384265	7.048793
144.2	7.174593	6.905763	6.926668	7.016086	6.974082	6.977910	7.345927	7.201910	6.910532	7.119145	7.005579	6.968262	7.319300	7.459077	7.066960
144.3	7.096869	6.964730	6.944096	7.027979	6.952838	6.976671	7.401790	7.097418	6.912681	7.111948	6.939713	6.923626	7.319292	7.456126	7.033681
144.4	7.063723	6.946334	6.946810	7.032459	6.922319	7.015060	7.423109	7.081487	6.913573	7.087375	6.962353	6.983606	7.305944	7.509199	7.032052
144.5	7.044302	6.928283	6.935686	7.066071	6.929233	7.023552	7.402651	7.127694	6.914884	7.066615	6.986505	6.932760	7.287356	7.456832	7.033704
144.6	7.044302	6.879199	7.023936	7.065549	6.920392	7.037890	7.335565	7.099536	6.957303	7.030888	6.979433	6.932760	7.184837	7.330919	7.030336
144.7	7.027838	6.871851	6.955423	7.043652	6.915654	7.046387	7.228971	7.046571	6.961965	7.036495	6.927881	7.022926	7.127748	7.251178	7.036379
144.8	7.037994	6.923588	6.939438	7.019201	6.929869	7.041099	7.175805	7.038536	6.939436	7.038377	6.942288	6.971226	7.121742	7.106742	7.032865
144.9	7.046844	6.879057	6.942227	7.001358	6.925300	6.981286	7.106134	7.015822	6.910688	7.022169	6.954390	6.925263	7.119601	6.995822	7.056658
145	7.031915	6.867511	6.919568	6.997590	6.940772	6.970847	7.115781	7.002475	6.919048	7.024799	6.950030	6.925263	7.096428	6.975709	7.070996
145.1	7.014065	6.896154	6.956982	6.998399	6.958117	7.002381	7.111849	7.074843	6.921999	7.033131	6.925254	6.993253	7.094013	6.928999	7.043961
145.2	7.009516	6.896533	6.964887	6.999212	6.970449	7.026794	7.098914	7.050144	6.908429	7.009087	6.951796	6.980994	7.120669	6.934372	7.045293
145.3	6.997033	6.964236	6.968703	6.959168	6.922120	6.997980	7.102727	7.002767	6.908190	7.007525	6.985125	6.952198	7.125820	6.931737	7.022283
145.4	7.031397	7.044909	7.044818	7.002547	6.942935	6.979789	7.096070	7.016977	6.912713	7.022860	6.945075	6.990453	7.117743	6.897787	7.037370
145.5	6.993304	7.149818	7.046421	6.996605	6.956421	6.992997	7.099777	7.008415	6.933286	7.012365	6.981254	7.037182	7.115587	6.902214	7.022579
145.6	7.032752	7.323301	7.063969	6.995945	6.926428	6.980451	7.097041	7.021904	6.990260	7.010060	7.016940	7.067512	7.115704	6.908708	7.020031
145.7	7.035999	7.495839	7.080920	6.998249	6.911636	6.963287	7.091967	7.013260	6.998491	7.008553	6.965725	7.078189	7.102877	6.964945	7.020021
145.8	7.028029	7.442901	7.066885	6.981276	6.920115	6.957372	7.092342	7.038631	6.932314	7.001129	6.985625	7.064226	7.102768	6.879200	7.028446
145.9	7.027086	7.516544	7.107678	6.973365	6.963988	6.952541	7.092530	7.039583	6.944297	6.984589	7.099965	7.083825	7.050498	6.921402	7.011959
146	7.043980	7.477372	7.096884	6.959785	6.962150	6.996967	7.086792	7.002348	6.978493	7.013306	7.077502	7.067889	7.084200	6.900894	7.013415
146.1	7.039943	7.358246	7.088748	6.957972	6.926918	6.987922	7.072109	7.024388	7.078807	6.999382	7.089415	7.088248	7.097265	6.874804	7.011693
146.2	7.018241	7.215531	7.093819	6.988210	6.975017	6.979828	7.080004	7.051516	7.107911	6.983955	7.054633	7.041890	7.103781	6.865461	7.013757
146.3	7.002021	7.147533	7.115534	6.998362	6.931599	6.976126	7.081840	6.982759	7.119048	7.027624	7.054633	7.039608	7.099969	6.888459	7.030232
146.4	7.002456	7.017119	7.153933	6.976544	6.938244	6.976004	7.071743	6.999727	7.127730	7.044838	7.066926	7.039422	7.088308	6.895710	7.031962
146.5	7.041555	7.037544	7.065168	6.989314	6.907805	7.038408	7.071743	7.003686	7.077872	7.016829	7.007315	7.041962	7.084884	6.890505	7.039197
146.6	7.038353	7.036805	7.027929	6.993082	6.946804	7.026640	7.074404	7.003231	7.087929	6.968401	6.993644	7.068890	7.073042	6.903449	7.054135
146.7	7.040144	7.002527	7.033450	6.986902	6.941139	6.991438	7.077362	7.118151	7.081702	7.000691	6.970248	7.024449	7.076223	6.929648	7.011464
146.8	7.026289	6.912321	7.022052	6.970323	6.906675	6.972642	7.078475	7.118983	7.157651	6.954360	6.964345	7.029379	7.100268	6.943681	7.018029
146.9	6.998142	6.899300	7.084008	6.955931	6.980345	6.991028	7.073731	7.070516	7.192991	6.952123	6.989166	7.035452	7.105516	6.946475	7.041598
147	7.002812	6.899700	7.081768	6.978054	6.969519	7.069504	7.074402	6.995970	7.169328	7.008355	7.012506	6.994639	7.108121	6.920671	7.046354
147.1	6.983753	6.907823	7.094199	6.987288	6.978771	7.051737	7.082738	6.995970	7.169265	7.009914	6.979865	6.980471	7.095361	6.959712	7.048175
147.2	6.988866	6.895622	7.075612	6.969651	7.011676	7.058973	7.072921	7.037425	7.156624	7.009732	6.958639	6.969159	7.093533	6.977184	7.050374
147.3	6.988877	6.931023	6.980905	6.974217	7.002930	7.139910	7.065883	7.018647	7.157953	7.009584	6.995311	6.970461	7.090000	6.897365	7.056867
147.4	6.989696	6.957913	6.987434	6.964371	6.941397	7.144443	7.057483	7.051462	7.083666	6.991406	6.988962	7.015592	7.067086	6.884873	7.046132
147.5	6.989297	6.968369	6.989466	6.962333	6.965751	7.141525	7.060165	7.010349	7.022300	6.986797	6.980986	7.022028	7.082810	6.891107	7.081604
147.6	7.010127	6.857854	7.053875	6.971256	6.998731	7.134070	7.057384	7.002562	7.013124	6.987362	6.964881	6.967012	7.048578	6.902886	7.105890
147.7	7.021677	6.893267	7.047278	6.915035	6.992604	7.099219	7.049658	7.059061	7.010676	6.976879	6.943203	6.964208	7.045884	6.903222	7.127281
147.8	6.998403	6.880170	6.974689	6.915440	7.000219	7.093524	7.049658	7.075413	6.990572	6.952761	6.930635	6.996332	7.082371	6.999096	7.153257
147.9	7.001732	6.873271	6.947907	6.926798	7.043985	7.047769	7.064683	7.031459	7.049538	6.951811	6.951713	6.969286	7.072582	6.987362	7.167207
148	7.006068	6.934914	6.961093	6.951617	6.951240	7.037591	7.032861	6.960898	6.960603	6.966918	6.938286	6.984137	7.038203	6.898193	7.169872
148.1	7.027725	6.950270	6.972858	6.966201	6.937849	7.044813	7.054151	6.988425	7.008542	6.978131	6.940183	6.941679	7.085384	6.975076	7.223044
148.2	7.016492	6.889062	6.995774	6.956614	6.957080	7.095423	7.052063	6.976478	7.031596	6.980655	6.982054	6.970371	7.085384	6.920935	7.168181
148.3	7.016492	6.901191	6.967778	6.945989	6.929861	7.065315	7.054511	6.977250	6.954879	6.966170	7.000979	6.988220	7.075866	6.924724	7.144754
